,사업자번호,,211-10-21870,298-04-00449,720-32-00051,261-81-02257,201-06-71129,,211-87-84329,120-87-43696,745-87-00012,211-86-76652,261-81-03770,,,,,,면적,54.4,195,81.2,81.2,74.5,107.2,81.7,108.3,73.9,99,50.49,58.1,44.4,,1109.39,,,고객번호,01-0312-1024,,,,,,검침일,,,,,면적,54.4,195,81.2,81.2,74.5,107.2,81.7,108.3,73.9,99,50.49,58.1,44.4,,1109.39,,,고객번호,,,,
,,B101,B102,101,102,201,202,301,302,401,402,501,502,503,,,,,전기계량,B101,B102,101,102,201,202,301,302,401,402,501,502,503,엘리베이터,건물전체,청구요금,TV,지침,사용량(청구),,,,,,홀수달3일,수도지침,사용량(톤),수도요금,,호수,B101,B102,101,102,201,202,301,302,401,402,501,502,503,,건물전체,청구요금,,지침,사용량(청구),,,
,,,바비스토리,롤리우드,제이랩,(주)디자인삼층,B&M커뮤니케이션,서울브레인,(주)세움아트,매스21,MKS,대한전기,테무,올고톡,,,,,매월11일,,바비스토리,롤리우드,제이랩,(주)디자인삼층,B&M커뮤니케이션,,(주)세움아트,매스21,MKS,대한전기,테무,번호2243,,,,,,,,,,,,수도요금납부조회,1599..3900,고객번호.029055972,,,,54.4,195,162.4,81.2,74.5,107.2,163.4,108.3,73.9,99,50.49,58.1,44.4,업장.가중,1272.29,,,,,,,
,임대+전기,,2002588.326,2766394.781,1579242.467,1858538.01,1099525.402,3628288.484,2132411.544,2350703.023,1967092.074,1576754.629,1307991.547,1176658.927,23446189.21,788377.3143,,,,15889,81378,116351,,44558,,82737,13864,,,134444,,26405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,200258.8326,276639.4781,157924.2467,185853.801,109952.5402,362828.8484,213241.1544,235070.3023,196709.2074,157675.4629,130799.1547,117665.8927,2344618.921,78837.73143,,,,649,,170,,1527,,837,,1140,,961,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대전기부가세,,2202847.159,3043034.259,1737166.713,2044391.811,1209477.942,3991117.332,2345652.698,2585773.325,2163801.281,1734430.091,1438790.701,1294324.82,25790808.13,867215.0457,,,,107,506,473,170,379,1148,849,92,487.2527473,652.7472527,713,113,105,142,5937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,o,o,o,o,o,o,,,,,,22989.77093,108717.9821,101627.679,36525.80428,81431.05777,246656.6077,182414.1637,19766.90584,104689.9911,140247.7553,153193.5203,24278.91696,22560.05558,30509.78946,1275610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,22989.77093,108717.9821,101627.679,36525.80428,84820.05777,250045.6077,185803.1637,23155.90584,108078.9911,143636.7553,156582.5203,27667.91696,25949.05558,3389.976606,1275601.211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,126->123,,,오렌지전당,,,,,,,,,,208792.9346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021년6월분,,1900000,2700000,1550000,1800000,1000000,3500000,2100000,2300000,1900000,1500000,1260000,1150000,22660000,750000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,190000,270000,155000,180000,100000,350000,210000,230000,190000,150000,126000,115000,2266000,75000,,,2024.5.,97290,,48285,,147565,,45645,,145827,,178301,,,15453,,1086210,,5430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,2090000,2970000,1705000,1980000,1100000,3850000,2310000,2530000,2090000,1650000,1386000,1265000,24926000,825000,,,,15991,81731,116672,,44807,,83309,14063,,,134901,,26539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,108498.1035,77255.19415,31242.9094,71427.04971,121794.4067,163640.9702,72563.15551,62447.49904,82678.81197,86385.77603,92255.65597,39237.38548,1009426.918,43192.88801,,,,489,,156,,1229,,709,,992,,665,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,98634.63959,70231.99468,28402.64491,64933.68155,110722.1879,148764.5183,65966.50501,56770.45367,75162.55634,78532.52366,83868.77816,35670.35044,917660.8342,39266.26183,,,,102,353,321,156,249,980,572,199,423.995373,568.004627,457,74,134,134,4723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,9863.463959,7023.199468,2840.264491,6493.368155,11072.21879,14876.45183,6596.650501,5677.045367,7516.255634,7853.252366,8386.877816,3567.035044,91766.08342,3926.626183,,,,23458.27228,81184.02075,73824.56278,35877.35761,57265.78234,225383.4004,131550.3112,45766.62926,97511.754,130631.4431,105102.2592,17018.74656,30817.73026,30817.73026,1086210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기 총액,,2198498.104,3047255.194,1736242.909,2051427.05,1221794.407,4013640.97,2382563.156,2592447.499,2172678.812,1736385.776,1478255.656,1304237.385,25935426.92,868192.888,,,,23458.27228,81184.02075,73824.56278,35877.35761,60689.78234,228807.4004,134974.3112,49190.62926,100935.754,134055.4431,108526.2592,20442.74656,34241.73026,3424.192251,1086208.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료+전기료,,1998634.64,2770231.995,1578402.645,1864933.682,1110722.188,3648764.518,2165966.505,2356770.454,1975162.556,1578532.524,1343868.778,1185670.35,23577660.83,789266.2618,,,,,,,,,,158432.5835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,199863.464,277023.1995,157840.2645,186493.3682,111072.2188,364876.4518,216596.6505,235677.0454,197516.2556,157853.2524,134386.8778,118567.035,2357766.083,78926.62618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,o,o,o,o,o,o,,,,,2024.6.,97833,,48447,,148928,,46726,,147008,,179134,,,15594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,99800원 빼고 발행,,,,"""123-3*16=75""",,,,,,,16100,82132,117036,,45058,,83984,14510,,,135406,,26709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,오렌지전당,,,,543,,162,,1363,,1081,,1181,,833,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021년7월분,,1900000,2700000,1550000,1800000,1000000,3500000,2100000,2300000,1900000,1500000,750000,1150000,22150000,750000,,,,109,401,364,162,251,1112,675,447,504.7767496,676.2232504,505,158,170,141,5676,1327960,,6549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,190000,270000,155000,180000,100000,350000,210000,230000,190000,150000,75000,115000,2215000,75000,,,,25501.69838,93818.17477,85161.63495,37901.60677,58724.09443,260164.1156,157923.3615,104580.3594,118097.8387,158209.5538,118150.0705,36965.76462,39773.29105,32988.43552,1327960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,2090000,2970000,1705000,1980000,1100000,3850000,2310000,2530000,2090000,1650000,825000,1265000,24365000,825000,,,,25501.69838,93818.17477,85161.63495,37901.60677,62389.09443,263829.1156,161588.3615,108245.3594,121762.8387,161874.5538,121815.0705,40630.76462,43438.29105,3665.381724,1327956.564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,121577.0191,101543.3261,32211.03576,97461.79346,150688.566,213342.9587,102372.0123,99838.23716,132599.4219,127512.3329,42663.75092,52484.18866,1274294.643,63756.16646,,,,,,,,,,187090.0599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,110524.5628,92312.11467,29282.75978,88601.63042,136989.6054,193948.1443,93065.46575,90762.03378,120544.929,115920.3027,38785.22811,47712.89878,1158449.675,57960.15133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,11052.45628,9231.211467,2928.275978,8860.163042,13698.96054,19394.81443,9306.546575,9076.203378,12054.4929,11592.03027,3878.522811,4771.289878,115844.9675,5796.015133,,,2024.7.,98725,,48653,,151316,,48466,,149530,,181057,,,15797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"수도요금(2개월6,7월)",,36321.58213,15124.67933,15124.67933,13876.70702,19967.55695,25350.60168,20172.44792,13764.9483,18440.18785,9404.495804,10821.96883,8270.144854,206640,4702.247902,,,,16256,82819,117624,,45768,,84801,15479,,,136359,,26943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,총 부과액,,2247898.601,3086668.005,1752335.715,2091338.5,1270656.123,4088693.56,2432544.46,2643603.185,2241039.61,1786916.829,878485.7198,1325754.334,25845934.64,893458.4144,,,,892,,206,,2388,,1740,,2522,,1923,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기+수도,,2046846.145,2807436.794,1594407.439,1902478.337,1156957.162,3719298.746,2213237.914,2404526.982,2038985.117,1625324.798,799607.1969,1205983.044,23515089.68,812662.3992,,,,156,687,588,206,710,1678,817,969,1077.93985,1444.06015,953,706,234,203,10429,1841630,,8499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기,,2010524.563,2792312.115,1579282.76,1888601.63,1136989.605,3693948.144,2193065.466,2390762.034,2020544.929,1615920.303,788785.2281,1197712.899,23308449.68,807960.1513,,,,27547.63448,121315.5442,103833.3915,36377.00451,125377.0544,296313.6581,144271.9062,171113.1911,190350.596,255002.8281,168287.7927,124670.7048,41321.45172,35847.24231,1841630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,201052.4563,279231.2115,157928.276,188860.163,113698.9605,369394.8144,219306.5466,239076.2034,202054.4929,161592.0303,78878.52281,119771.2899,2330844.968,80796.01513,,,,27547.63448,121315.5442,103833.3915,36377.00451,129360.0544,300296.6581,148254.9062,175096.1911,194333.596,258985.8281,172270.7927,128653.7048,45304.45172,3983.026923,1841629.758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대전기부가세,,2211577.019,3071543.326,1737211.036,2077461.793,1250688.566,4063342.959,2412372.012,2629838.237,2222599.422,1777512.333,867663.7509,1317484.189,25639294.64,888756.1665,,,,,,,,,,175802.5407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,o,o,o,o,o,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2024.8.,99338,,48769,,152777,,49646,,151050,,182257,,,15906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,오렌지전당,,,,16378,83286,118012,,46158,,85455,16034,,,136812,,27100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021년8월분,,1900000,2700000,1550000,1800000,1000000,3500000,2100000,2300000,1900000,1500000,1230000,1150000,22630000,750000,,,,613,,116,,1461,,1180,,1520,,1200,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,190000,270000,155000,180000,100000,350000,210000,230000,190000,150000,123000,115000,2263000,75000,,,,122,467,388,116,390,1071,654,555,649.6703297,870.3296703,453,560,157,109,6562,2049780,,9786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,2090000,2970000,1705000,1980000,1100000,3850000,2310000,2530000,2090000,1650000,1353000,1265000,24893000,825000,,,,38109.28985,145877.3636,121200.0366,36235.06248,121824.779,334549.5855,204290.7833,173366.0317,202938.3189,271865.9481,141504.1664,174927.8878,49042.28284,34048.46388,2049780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,131510.4847,118685.1588,27075.68802,88623.5961,173311.4624,235198.7493,118142.2033,147329.248,196240.0278,165982.7047,3325,56254.91643,1461679.24,82991.35237,,,,38109.28985,145877.3636,121200.0366,36235.06248,125607.779,338332.5855,208073.7833,177149.0317,206721.3189,275648.9481,145287.1664,178710.8878,52825.28284,3783.162654,2049778.536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,119554.9861,107895.5989,24614.26184,80566.90555,157555.8749,213817.0448,107402.003,133935.68,178400.0252,150893.3679,3022.727273,51140.83312,1328799.309,75446.68397,,,,,,,,,,246183.0731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,11955.49861,10789.55989,2461.426184,8056.690555,15755.58749,21381.70448,10740.2003,13393.568,17840.00252,15089.33679,302.2727273,5114.083312,132879.9309,7544.668397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기 총액,,2221510.485,3088685.159,1732075.688,2068623.596,1273311.462,4085198.749,2428142.203,2677329.248,2286240.028,1815982.705,1356325,1321254.916,26354679.24,907991.3524,,,2024.9.,100109,,48931,,154560,,50789,,152928,,183783,,,16048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료+전기료,,2019554.986,2807895.599,1574614.262,1880566.906,1157555.875,3713817.045,2207402.003,2433935.68,2078400.025,1650893.368,1233022.727,1201140.833,23958799.31,825446.684,,,,16538,83860,118617,,46702,,86267,16431,,,137547,,27348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,201955.4986,280789.5599,157461.4262,188056.6906,115755.5875,371381.7045,220740.2003,243393.568,207840.0025,165089.3368,123302.2727,120114.0833,2395879.931,82544.6684,,,,771,,162,,1783,,1143,,1878,,1526,,,142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,o,o,o,o,o,o,,,,,,160,574,605,162,544,1239,812,397,802.6847889,1075.315211,735,513,248,142,8009,1917340,,9965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,38303.70833,137414.5536,144835.8971,38782.50468,130232.6083,296614.3414,194391.3198,95041.07629,192161.2752,257428.5013,175957.6601,122811.2648,59370.74791,33994.54114,1917340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MKmath,21.4~22.3.half,,,,,,,,,오렌지전당,,,,38303.70833,137414.5536,144835.8971,38782.50468,134009.6083,300391.3414,198168.3198,98818.07629,195938.2752,261205.5013,179734.6601,126588.2648,63147.74791,3777.171238,1917338.459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021년9월분,,1900000,2700000,1550000,1800000,1000000,3500000,2100000,2300000,1900000,1500000,1260000,1150000,22660000,750000,,,,,,,,,,236472.0281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,190000,270000,155000,180000,100000,350000,210000,230000,190000,150000,126000,115000,2266000,75000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,2090000,2970000,1705000,1980000,1100000,3850000,2310000,2530000,2090000,1650000,1386000,1265000,24926000,825000,,,2024.10.,100685,,49084,,155912,,51456,,154270,,184678,,,16189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,134694.2443,86124.87204,29791.6224,76575.44664,156741.9942,203325.2583,80728.21825,79670.26243,105619.472,104742.0715,22589.41574,41186.61033,1121789.488,52371.03573,,,,16671,84269,118889,,46983,,86858,16683,,,138064,,27580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,122449.313,78295.33822,27083.2931,69614.0424,142492.722,184841.1439,73389.28932,72427.5113,96017.70182,95220.06497,20535.83249,37442.37303,1019808.626,47610.03248,,,,576,,153,,1352,,667,,1342,,895,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,12244.9313,7829.533822,2708.32931,6961.40424,14249.2722,18484.11439,7338.928932,7242.75113,9601.770182,9522.006497,2053.583249,3744.237303,101980.8626,4761.003248,,,,133,409,272,153,281,1071,591,252,573.5905147,768.4094853,517,116,232,141,5510,1170050,,6190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"수도요금(2개월8,9월)",,39082.96451,16274.54727,16274.54727,14931.6967,21485.60921,27277.90497,21706.07721,14811.44142,19842.12044,10119.48143,11644.71917,8898.890381,222350,5059.740713,,,,28242.58621,86851.26134,57759.27405,32489.59165,59670.4265,227427.1416,125499.0109,53512.2686,121802.102,163171.9634,109785.0907,24632.63158,49265.26316,29941.38838,1170050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,총 부과액,,2263777.209,3072399.419,1751066.17,2071507.143,1278227.603,4080603.163,2412434.295,2624481.704,2215461.592,1764861.553,1420234.135,1315085.501,26270139.49,882430.7764,,,,28242.58621,86851.26134,57759.27405,32489.59165,62996.4265,230753.1416,128825.0109,56838.2686,125128.102,166497.9634,113111.0907,27958.63158,52591.26316,3326.820932,1170042.612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기+수도,,2061532.278,2794569.885,1593357.84,1884545.739,1163978.331,3712119.049,2195095.367,2387238.953,2015859.822,1605339.546,1292180.552,1196341.263,23902158.63,802669.7732,,,,,,,,,,157067.5971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기,,2022449.313,2778295.338,1577083.293,1869614.042,1142492.722,3684841.144,2173389.289,2372427.511,1996017.702,1595220.065,1280535.832,1187442.373,23679808.63,797610.0325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,202244.9313,277829.5338,157708.3293,186961.4042,114249.2722,368484.1144,217338.9289,237242.7511,199601.7702,159522.0065,128053.5832,118744.2373,2367980.863,79761.00325,,,2024.11.,101176,,49277,,157240,,52116,,155278,,185482,,,16333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대전기부가세,,2224694.244,3056124.872,1734791.622,2056575.447,1256741.994,4053325.258,2390728.218,2609670.262,2195619.472,1754742.071,1408589.416,1306186.61,26047789.49,877371.0357,,,,16802,84592,119246,,47355,,87438,16790,,,138594,,27790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,o,o,o,o,o,o,,,,,,491,,193,,1328,,660,,1008,,804,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,131,323,357,193,372,956,580,107,430.8340081,577.1659919,530,34,210,144,4945,1161450,,5609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,21.4~22.3.half,,,,,,,,,오렌지전당,,,,30768.44287,75864.17594,83849.87867,45330.60667,87372.98281,224539.1709,136226.6936,25131.47624,101191.5387,135561.0599,124483.0131,7985.70273,49323.45804,33821.7998,1161450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021년10월분,,1900000,2700000,1550000,1800000,1000000,3500000,2100000,2300000,1900000,1500000,1260000,1150000,22660000,750000,,,,30768.44287,75864.17594,83849.87867,45330.60667,91129.98281,228296.1709,139983.6936,28888.47624,104948.5387,139318.0599,128240.0131,11742.70273,53080.45804,3757.977755,1161441.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,190000,270000,155000,180000,100000,350000,210000,230000,190000,150000,126000,115000,2266000,75000,,,,,,,,,,170752.1365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,2090000,2970000,1705000,1980000,1100000,3850000,2310000,2530000,2090000,1650000,1386000,1265000,24926000,825000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,98297.0116,72841.61019,25259.59063,65160.82806,135848.5197,163066.2181,46167.1824,39048.11852,51328.13848,102756.4978,3676.24312,57524.20764,860974.1662,51378.24892,,,2024.12.,101724,,49572,,159267,,53093,,155953,,186706,,,16464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,89360.91964,66219.64563,22963.26421,59237.11642,123498.6542,148242.0165,41970.16582,35498.28956,46661.94407,93414.99804,3342.0392,52294.73422,782703.7875,46707.49902,,,,16923,84982,119863,,48029,,88327,16970,,,139417,,28050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,8936.091964,6621.964563,2296.326421,5923.711642,12349.86542,14824.20165,4197.016582,3549.828956,4666.194407,9341.499804,334.20392,5229.473422,78270.37875,4670.749902,,,,548,,295,,2027,,977,,675,,1224,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기 총액,,2188297.012,3042841.61,1730259.591,2045160.828,1235848.52,4013066.218,2356167.182,2569048.119,2141328.138,1752756.498,1389676.243,1322524.208,25786974.17,876378.2489,,,,121,390,617,295,674,1353,889,180,88.50491614,586.4950839,823,111,260,144,6532,1599780,,7783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료+전기료,,1989360.92,2766219.646,1572963.264,1859237.116,1123498.654,3648242.016,2141970.166,2335498.29,1946661.944,1593414.998,1263342.039,1202294.734,23442703.79,796707.499,,,,29634.62645,95516.56461,151112.1035,72249.70912,165072.2168,331369.0049,217728.7844,44084.56828,21676.11677,143641.0143,201564.4427,27185.48377,63677.70974,35267.65462,1599780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,198936.092,276621.9646,157296.3264,185923.7116,112349.8654,364824.2016,214197.0166,233549.829,194666.1944,159341.4998,126334.2039,120229.4734,2344270.379,79670.7499,,,,29634.62645,95516.56461,151112.1035,72249.70912,168990.2168,335287.0049,221646.7844,48002.56828,25594.11677,147559.0143,205482.4427,31103.48377,67595.70974,3918.628291,1599774.345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,o,o,o,o,o,(o)22945미납,,,,,,,,,,,,251281.4109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MKmath,21.4~22.3.half,,,,,다와:분할,,,,오렌지전당,,,2025.1.,102538,,49856,,161683,,54577,,157381,,188400,,,16603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2021년11월분,,1900000,2700000,1550000,1800000,1000000,3500000,2100000,2300000,1900000,1500000,1260000,1150000,22660000,750000,,,,17178,85487,120777,,48978,,89572,17081,,,140342,,28300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,190000,270000,155000,180000,100000,350000,210000,230000,190000,150000,126000,115000,2266000,75000,,,,814,,284,,2416,,1484,,1428,,1694,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대료총액,,2090000,2970000,1705000,1980000,1100000,3850000,2310000,2530000,2090000,1650000,1386000,1265000,24926000,825000,,,,255,505,914,284,949,1467,1245,111,510.3481781,917.6518219,925,489,250,139,8961,2309800,,12499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,전기요금총액,,97250.72083,87545.06007,42510.79414,54847.22847,142004.0621,186844.2148,33300.66158,55288.10909,73041.21651,118710.4763,28641.94441,33300.66158,953285.1499,59355.23814,,,,65729.15969,130169.5123,235593.9292,73204.2406,244615.5786,378135.9893,320912.9561,28611.51657,131548.0663,236535.228,238429.3048,126045.3298,64440.35264,35828.83607,2309800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,88409.74621,79586.41824,38646.17649,49861.11679,129094.6019,169858.3771,30273.32871,50261.91735,66401.10591,107918.6148,26038.13128,30273.32871,866622.8635,53959.3074,,,,65729.15969,130169.5123,235593.9292,73204.2406,248595.5786,382115.9893,324892.9561,32591.51657,135528.0663,240515.228,242409.3048,130025.3298,68420.35264,3980.981785,2309791.164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,VAT,,8840.974621,7958.641824,3864.617649,4986.111679,12909.46019,16985.83771,3027.332871,5026.191735,6640.110591,10791.86148,2603.813128,3027.332871,86662.28635,5395.93074,,,,,,,,,,390622.1158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"수도요금(2개월10,11월)",,30591.40609,12738.57525,12738.57525,11687.48592,16817.4294,21351.23266,16989.9963,11593.35851,15531.02155,7920.820992,9114.670224,6965.427848,174040,3960.410496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,총 부과액,,2217842.127,3070283.635,1760249.369,2046534.714,1258821.492,4058195.447,2360290.658,2596881.468,2178572.238,1776631.297,1423756.615,1305266.089,26053325.15,888315.6486,,,2025.2.,103438,,50193,,164033,,55728,,158350,,190004,,,16727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기+수도,,2019001.152,2792324.993,1601384.752,1861548.603,1145912.031,3691209.61,2147263.325,2361855.276,1981932.127,1615839.436,1295152.802,1187238.757,23700662.86,807919.7179,,,,17437,86064,121644,,49841,,90637,17231,,,141212,,28540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대+전기,,1988409.746,2779586.418,1588646.176,1849861.117,1129094.602,3669858.377,2130273.329,2350261.917,1966401.106,1607918.615,1286038.131,1180273.329,23526622.86,803959.3074,,,,900,,337,,2350,,1151,,969,,1604,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,부가세합계,,198840.9746,277958.6418,158864.6176,184986.1117,112909.4602,366985.8377,213027.3329,235026.1917,196640.1106,160791.8615,128603.8131,118027.3329,2352662.286,80395.93074,,,,259,577,867,337,863,1487,1065,150,314.1648352,654.8351648,870,464,240,124,8272,2144940,,11404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,임대전기부가세,,2187250.721,3057545.06,1747510.794,2034847.228,1242004.062,4036844.215,2343300.662,2585288.109,2163041.217,1768710.476,1414641.944,1298300.662,25879285.15,884355.2381,,,,67159.02563,149616.8254,224814.19,87384.52369,223776.985,385580.9695,276155.839,38895.18859,81463.33674,169799.5815,225592.0938,120315.7834,62232.30174,32153.3559,2144940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,o,o,o,o,o,o,o,o(수도요금미납),o,o,o,1328211.089,,,,,,67159.02563,149616.8254,224814.19,87384.52369,227348.985,389152.9695,279727.839,42467.18859,85035.33674,173371.5815,229164.0938,123887.7834,65804.30174,3572.5951,2144934.644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,346886.8646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,MKmath,21.4~22.3.half,,,,,다와:분할,,,,오렌지전당,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
